Symbol,Date,Close,High,Low,Open,Volume,Name
BIIB,1998-05-29,4.8358,5.2199,4.8164,5.1766,2429700,BIIB
BIIB,1998-06-01,4.74,4.8551,4.682,4.8358,1506023,BIIB
BIIB,1998-06-02,4.7013,4.7971,4.6635,4.7437,1309302,BIIB
BIIB,1998-06-03,4.7013,4.9703,4.6534,4.9095,1255888,BIIB
BIIB,1998-06-04,4.8164,4.8551,4.6635,4.67,846161,BIIB
BIIB,1998-06-05,4.1836,4.7971,4.145,4.7971,9399618,BIIB
BIIB,1998-06-08,4.3559,4.5291,4.1836,4.2555,5866456,BIIB
BIIB,1998-06-09,4.3365,4.3559,4.2794,4.3384,1511885,BIIB
BIIB,1998-06-10,4.3752,4.4333,4.3181,4.3384,3011395,BIIB
BIIB,1998-06-11,4.3181,4.4333,4.2794,4.3752,3342955,BIIB
BIIB,1998-06-12,4.3181,4.4333,4.2408,4.3752,1632393,BIIB
BIIB,1998-06-15,4.2214,4.4425,4.1836,4.3015,939961,BIIB
BIIB,1998-06-16,4.3559,4.3559,4.1836,4.2647,1755507,BIIB
BIIB,1998-06-17,4.1836,4.3559,4.1836,4.3384,3470628,BIIB
BIIB,1998-06-18,4.0298,4.203,3.934,4.2002,3273255,BIIB
BIIB,1998-06-19,3.934,4.0492,3.9055,4.0252,1819995,BIIB
BIIB,1998-06-22,3.8576,3.9727,3.7609,3.9699,2176959,BIIB
BIIB,1998-06-23,3.876,3.9727,3.8576,3.9331,1924869,BIIB
BIIB,1998-06-24,4.1063,4.1063,3.8576,3.9147,1381607,BIIB
BIIB,1998-06-25,4.0777,4.2408,4.0105,4.1173,2648568,BIIB
BIIB,1998-06-26,3.9534,4.0878,3.8668,4.0252,1255888,BIIB
BIIB,1998-06-29,3.9147,4.0298,3.7995,3.8963,1640210,BIIB
BIIB,1998-06-30,3.6172,3.934,3.4735,3.8778,4351964,BIIB
BIIB,1998-07-01,3.6651,3.7424,3.6172,3.6476,1406360,BIIB
BIIB,1998-07-02,3.5214,3.7609,3.5122,3.7581,1909236,BIIB
BIIB,1998-07-03,3.5214,3.7609,3.5122,3.7581,0,BIIB
BIIB,1998-07-06,3.5213,3.7612,3.5117,3.7612,1909236,BIIB
BIIB,1998-07-07,3.5122,3.6457,3.4541,3.6291,2036909,BIIB
BIIB,1998-07-08,3.4643,3.4928,3.3583,3.4541,3454994,BIIB
BIIB,1998-07-09,3.5499,3.5886,3.4643,3.4726,4183904,BIIB
BIIB,1998-07-10,3.5499,3.6273,3.4541,3.5923,1727497,BIIB
BIIB,1998-07-13,3.5306,3.6457,3.4541,3.5094,2909126,BIIB
BIIB,1998-07-14,4.0878,4.3365,3.608,3.6107,16884789,BIIB
BIIB,1998-07-15,4.0874,4.3368,3.6076,3.6076,16884802,BIIB
BIIB,1998-07-16,3.9248,4.0878,3.7231,4.0878,2786012,BIIB
BIIB,1998-07-17,4.1836,4.203,3.876,3.9423,3925952,BIIB
BIIB,1998-07-20,4.0105,4.2988,3.8576,4.2002,3255016,BIIB
BIIB,1998-07-21,4.1063,4.2214,4.0492,4.1081,3369662,BIIB
BIIB,1998-07-22,4.0206,4.1063,3.9534,4.0897,1974375,BIIB
BIIB,1998-07-23,3.8861,4.1063,3.8668,4.0713,1873409,BIIB
BIIB,1998-07-24,3.7802,3.9147,3.7231,3.9147,1875363,BIIB
BIIB,1998-07-27,3.608,3.7802,3.4643,3.7581,2597760,BIIB
BIIB,1998-07-28,3.5978,3.6172,3.4735,3.6107,3004230,BIIB
BIIB,1998-07-29,3.6457,3.7231,3.5306,3.6107,3159913,BIIB
BIIB,1998-07-30,3.7231,3.7424,3.6273,3.6844,743892,BIIB
BIIB,1998-07-31,3.6365,3.7995,3.5693,3.7028,1393983,BIIB
BIIB,1998-08-03,3.4256,3.6651,3.339,3.6651,3490821,BIIB
BIIB,1998-08-04,3.5794,3.7802,3.4154,3.6107,5837143,BIIB
BIIB,1998-08-05,3.5978,3.7424,3.5499,3.5647,5606549,BIIB
BIIB,1998-08-06,3.7037,3.7231,3.5499,3.6476,927585,BIIB
BIIB,1998-08-07,3.9626,4.0298,3.6651,3.7397,3805444,BIIB
BIIB,1998-08-10,3.9534,3.9911,3.8382,3.9331,1141242,BIIB
BIIB,1998-08-11,3.6273,3.8576,3.5886,3.8576,2001734,BIIB
BIIB,1998-08-12,3.608,3.7231,3.5499,3.7212,1539895,BIIB
BIIB,1998-08-13,3.5122,3.7231,3.4541,3.6476,3592439,BIIB
BIIB,1998-08-14,3.5693,3.7424,3.5122,3.5186,1370533,BIIB
BIIB,1998-08-17,3.5306,3.6273,3.4541,3.6273,1519702,BIIB
BIIB,1998-08-18,3.7995,3.876,3.5499,3.5499,2743020,BIIB
BIIB,1998-08-19,3.608,3.876,3.608,3.8594,2750837,BIIB
BIIB,1998-08-20,3.6273,3.6844,3.4348,3.6844,966017,BIIB
BIIB,1998-08-21,3.5499,3.5499,3.4348,3.491,2492885,BIIB
BIIB,1998-08-24,3.5306,3.5693,3.4348,3.5278,748451,BIIB
BIIB,1998-08-25,3.4735,3.7231,3.4541,3.5462,2051891,BIIB
BIIB,1998-08-26,3.2819,3.4541,3.2239,3.4541,2146343,BIIB
BIIB,1998-08-27,3.3003,3.3583,3.1667,3.2054,3135811,BIIB
BIIB,1998-08-28,3.2524,3.3583,3.2239,3.2791,1779608,BIIB
BIIB,1998-08-31,2.7633,3.2625,2.7246,3.2423,4297898,BIIB
BIIB,1998-09-01,2.6869,2.8398,2.6482,2.7633,3641944,BIIB
BIIB,1998-09-02,3.0802,3.2045,2.8591,2.9567,7567246,BIIB
BIIB,1998-09-03,3.339,3.339,2.9365,3.0673,4538263,BIIB
BIIB,1998-09-04,3.3196,3.397,3.1852,3.362,1874712,BIIB
BIIB,1998-09-07,3.3196,3.397,3.1852,3.362,0,BIIB
BIIB,1998-09-08,3.6844,3.7323,3.4348,3.4541,2312449,BIIB
BIIB,1998-09-09,3.6273,3.7802,3.6273,3.7212,1398543,BIIB
BIIB,1998-09-10,3.5122,3.5499,3.2819,3.4173,1868198,BIIB
BIIB,1998-09-11,3.7609,3.7995,3.5122,3.5462,3516225,BIIB
BIIB,1998-09-14,3.7037,3.934,3.7037,3.7857,2428397,BIIB
BIIB,1998-09-15,3.9147,3.9911,3.6457,3.6844,2146995,BIIB
BIIB,1998-09-16,3.9534,3.9727,3.8382,3.9239,1199216,BIIB
BIIB,1998-09-17,3.7995,3.8953,3.7802,3.841,952989,BIIB
BIIB,1998-09-18,3.8576,3.8953,3.7424,3.8594,530886,BIIB
BIIB,1998-09-21,3.7995,3.8382,3.6273,3.7765,994027,BIIB
BIIB,1998-09-22,4.2794,4.2988,3.8097,3.8097,4816408,BIIB
BIIB,1998-09-23,4.2794,4.5862,4.145,4.3015,4202795,BIIB
BIIB,1998-09-24,4.2509,4.4333,4.2122,4.32,2238841,BIIB
BIIB,1998-09-25,4.2601,4.3467,4.1256,4.1634,2498096,BIIB
BIIB,1998-09-28,3.7802,4.2408,3.6844,4.2371,3354680,BIIB
BIIB,1998-09-29,3.5693,3.7802,3.4348,3.7581,3431544,BIIB
BIIB,1998-09-30,3.6457,3.6457,3.3777,3.5278,1580933,BIIB
BIIB,1998-10-01,3.5214,3.5978,3.4541,3.491,954943,BIIB
BIIB,1998-10-02,3.6844,3.6844,3.339,3.5278,1945063,BIIB
BIIB,1998-10-05,3.5306,3.7609,3.4928,3.6476,2388011,BIIB
BIIB,1998-10-06,3.339,3.6273,3.3298,3.5923,1265658,BIIB
BIIB,1998-10-07,3.2432,3.4735,3.1667,3.316,1486481,BIIB
BIIB,1998-10-08,2.9549,3.234,2.802,3.2239,4277705,BIIB
BIIB,1998-10-09,3.1087,3.1474,2.9171,2.9752,3239383,BIIB
